0,1,2
,7067.0,274925.0
459761.0,7257.0,
471123.0,7497.0,
482169.0,,
493183.0,,
,8153.0,342461.0
,,347227.0
516862.0,,
521318.0,,363751.0
,9298.0,
538184.0,,
,9909.0,
553188.0,,404568.0
,,
,10621.0,
566109.0,10751.0,
568919.0,,
,11270.0,437617.0
,,
,11677.0,466941.0
,,
589886.0,11982.0,
592144.0,12264.0,
596060.0,,
,12618.0,
603338.0,,500102.0
607045.0,,
609773.0,,506470.0
611450.0,,
613017.0,13308.0,520381.0
615701.0,13502.0,525242.0
,,
,,533935.0
,,
625056.0,,538604.0
627041.0,14149.0,540923.0
628259.0,,
630595.0,,
,,554887.0
,,557818.0
636884.0,14779.0,561204.0
,14889.0,
639362.0,,566555.0
,,
642431.0,15168.0,569935.0
,15265.0,573003.0
,,
,15427.0,
,15447.0,
650749.0,,579289.0
651521.0,15641.0,583126.0
,15705.0,584195.0
,,585303.0
,,586844.0
,,
,15953.0,590071.0
,15992.0,591208.0
663282.0,,592904.0
,16206.0,
667049.0,,
,16312.0,599149.0
669498.0,,
,,
,16586.0,604478.0
672572.0,,
,,608112.0
676084.0,16866.0,
,,
,,612763.0
681289.0,16976.0,
,17016.0,
683242.0,17103.0,
,17248.0,618127.0
,17408.0,
,,
,,622153.0
,17780.0,623765.0
,17863.0,624659.0
,,625574.0
696414.0,18151.0,626898.0
698184.0,18309.0,
700203.0,18370.0,
702131.0,18408.0,
703793.0,18471.0,634543.0
705254.0,,
706304.0,18656.0,
,18741.0,641706.0
,18843.0,
712412.0,18891.0,643523.0
,18944.0,
,,
,,
717851.0,19053.0,
,19111.0,648654.0
721770.0,,
,,
725452.0,19276.0,654182.0
,,
727595.0,,
728836.0,19539.0,
730548.0,19585.0,660185.0
732414.0,,671579.0
734175.0,,675593.0
735906.0,19789.0,
,19809.0,679688.0
738525.0,,680726.0
740254.0,19951.0,683194.0
,20011.0,
,20076.0,690903.0
,20153.0,
,20206.0,
,20241.0,
752269.0,20314.0,695496.0
754256.0,,
,20556.0,701534.0
759658.0,,702544.0
762763.0,20759.0,
765409.0,20845.0,707784.0
,20903.0,710099.0
,,
772252.0,21083.0,716444.0
775502.0,,
778571.0,21289.0,
781941.0,,
,,
787702.0,,
,,
,,
796472.0,,
,21803.0,739367.0
805804.0,,740450.0
810449.0,22067.0,
,,744780.0
,22249.0,
821889.0,,753072.0
828598.0,22574.0,
,22747.0,756671.0
845083.0,,758373.0
,23106.0,
860964.0,,
,23451.0,762746.0
873679.0,,
,23827.0,774585.0
892813.0,24011.0,
,,783818.0
,24539.0,787782.0
921922.0,,
930711.0,24907.0,796346.0
940212.0,25246.0,
,,
,25983.0,822978.0
,26276.0,
,26521.0,839194.0
,26735.0,844874.0
1011871.0,,849974.0
1021451.0,,
,28033.0,
1057161.0,,
,28887.0,887701.0
1088889.0,29175.0,897704.0
1100748.0,29577.0,903679.0
1113349.0,30011.0,911573.0
,30524.0,920879.0
1149591.0,,
,,938216.0
1192570.0,,947919.0
1214176.0,,
,,
,,
,34334.0,1019123.0
1278303.0,35140.0,
,35852.0,1049740.0
,,
1325659.0,,
1337926.0,,
1346936.0,,
1356716.0,38288.0,
,38854.0,1160412.0
1380807.0,,1183443.0
1392568.0,40076.0,1201284.0
,40574.0,1217492.0
,,1230520.0
,41117.0,
1423578.0,41797.0,1254674.0
,42550.0,
1437798.0,,
1443939.0,43633.0,
1449236.0,,1292921.0
1453761.0,,
1456309.0,,
,44946.0,
1463016.0,,1323680.0
1466767.0,45605.0,1327186.0
,45902.0,
,,
,46290.0,
1477511.0,,1363947.0
,46869.0,
,47145.0,
1484900.0,47382.0,
,,
,,1385996.0
1491807.0,,
,,
1494119.0,,1396951.0
1496439.0,48478.0,1399829.0
1498766.0,,
,48859.0,1406907.0
,,1409553.0
1503796.0,49053.0,1412015.0
1504588.0,,1413566.0
,49413.0,1419459.0
1507448.0,49523.0,
1509124.0,49667.0,
,49784.0,1426417.0
,49941.0,
,49993.0,
1513959.0,,
,50271.0,
1516262.0,,
1517666.0,,1436010.0
1518979.0,50566.0,1437050.0
1520206.0,50647.0,
1521068.0,50678.0,
,,1442045.0
,,1444282.0
,,1445979.0
,51110.0,
,,1449654.0
1528414.0,51261.0,1452988.0
,,
,,1455325.0
,,
1532497.0,51634.0,
,,1459894.0
,52035.0,1461196.0
,,
,,
,,1463953.0
,,
,52372.0,1466595.0
1541563.0,,
1543079.0,52602.0,
1544466.0,52648.0,1471164.0
1545431.0,,
,52710.0,1472645.0
,,1473588.0
1548157.0,52846.0,
,,1474826.0
,,1475398.0
1551501.0,52954.0,1476605.0
,,
,52995.0,
1552853.0,,
1553609.0,53111.0,
1554975.0,,1480632.0
1556242.0,,
1557527.0,,
1558458.0,53322.0,1483296.0
,,1484356.0
,,
1561559.0,53498.0,
1562931.0,,
,53663.0,
1565680.0,53711.0,
,,1490143.0
,,
,53887.0,
,53940.0,
1571348.0,,1496756.0
1572985.0,,1499110.0
1574370.0,54125.0,
1575471.0,54148.0,
,54186.0,
1577200.0,54237.0,
,,
,54331.0,
1581210.0,54350.0,1505620.0
,,
1584064.0,54417.0,1507778.0
,54452.0,1508558.0
,54511.0,1509656.0
,,
1590370.0,54620.0,
,54687.0,1513202.0
,,
1596595.0,,
,,1517350.0
1599272.0,,1519258.0
,54968.0,1519734.0
1605252.0,,1520878.0
,,
,55183.0,1523243.0
1613728.0,55210.0,1524352.0
,55260.0,
,55340.0,1527968.0
1621362.0,55507.0,
1625003.0,,
1628335.0,,
1632571.0,,1537430.0
,55802.0,1539395.0
,55874.0,1541250.0
,55976.0,1543951.0
,56077.0,
1649977.0,56170.0,1548092.0
,,1551520.0
,,
1659070.0,,1554184.0
1665617.0,56506.0,1559337.0
,,
1675013.0,,1565684.0
1680373.0,56765.0,1567635.0
,56832.0,
,,1574223.0
1696564.0,,
1699849.0,,
,57183.0,1587015.0
,,1589501.0
1722086.0,57410.0,1593059.0
,57592.0,
,57706.0,1602406.0
,57765.0,
1752630.0,57879.0,1611447.0
1761066.0,58087.0,
1774312.0,58223.0,1620317.0
,,
1796589.0,58441.0,1632182.0
1810164.0,,1640849.0
1823319.0,,
1832479.0,,1656680.0
1843572.0,59092.0,
1861065.0,59258.0,
1877143.0,59406.0,
1895905.0,,1690380.0
1913861.0,,1702070.0
1928897.0,59900.0,1709999.0
,60038.0,
1954466.0,60264.0,
,,1748042.0
,,
2019826.0,61332.0,
,,1792361.0
,61840.0,
2075409.0,62171.0,1827821.0
,,1845038.0
2112336.0,,1853804.0
2135246.0,,1862900.0
2157687.0,63873.0,1884170.0
,64138.0,1904107.0
,64289.0,
,64509.0,1943513.0
2219316.0,,
,,
2253240.0,,1982122.0
2269179.0,66385.0,2009456.0
,66676.0,2028881.0
2295095.0,66859.0,
2302304.0,67080.0,
2311232.0,67676.0,2085119.0
2327472.0,,
,68625.0,
2356049.0,,
2368105.0,69488.0,2147168.0
2377823.0,69775.0,
2383490.0,,
2391223.0,,
2408525.0,70908.0,2180494.0
,,
2435036.0,,2207960.0
2447454.0,,2222338.0
,72191.0,
,,
2470746.0,,
,73415.0,
