0,1,2
26530132.0,299266.0,23425467.0
,,23728011.0
26948874.0,,24054861.0
,,24350816.0
27369093.0,315235.0,24633951.0
27555457.0,,
27729247.0,322512.0,25178011.0
27894800.0,325972.0,25454320.0
,329100.0,25692342.0
28175044.0,331895.0,25947629.0
28307832.0,335102.0,26179085.0
28441986.0,337989.0,26390584.0
28574350.0,,26597655.0
28694879.0,344082.0,
,346759.0,26984781.0
,,
28996473.0,351309.0,27341462.0
29089069.0,353528.0,27504126.0
29182532.0,355705.0,
,363079.0,27790073.0
,,
29439989.0,,28043446.0
29510410.0,,
29570881.0,377031.0,
29633105.0,379573.0,28388100.0
,381903.0,28491670.0
29762793.0,383490.0,28580647.0
29823546.0,385137.0,
29881772.0,,28765738.0
29935221.0,388135.0,28844199.0
29977861.0,,
30028709.0,390660.0,28994855.0
30082778.0,391981.0,29063740.0
,,29128267.0
30183143.0,394493.0,
30233183.0,,29251029.0
30279331.0,396730.0,29309607.0
30316897.0,397637.0,
30362848.0,398454.0,29427330.0
,,29488918.0
30458251.0,400312.0,
30502362.0,401050.0,29605779.0
,402005.0,29658078.0
,402728.0,29700430.0
30619932.0,403281.0,
30663665.0,,
30709557.0,405028.0,29843825.0
30752950.0,405939.0,
30795716.0,,
30837222.0,408040.0,29975064.0
30874376.0,,30014713.0
30907282.0,,30063720.0
30946147.0,411406.0,30104659.0
30987880.0,,
31026829.0,,30183876.0
31064908.0,413091.0,30227792.0
